2023-09-11 01:31:50,985 [Worker-8: Importing Maven projects] INFO  o.e.m.c.i.e.AbstractTransferListenerAdapter - Downloaded https://repo.spring.io/snapshot/org/springframework/boot/spring-boot-starter-logging/2.7.8-SNAPSHOT/maven-metadata.xml
2023-09-11 01:31:51,320 [Worker-8: Importing Maven projects] INFO  o.e.m.c.i.e.AbstractTransferListenerAdapter - Downloading https://repo.spring.io/snapshot/org/springframework/boot/spring-boot-starter-logging/2.7.8-SNAPSHOT/spring-boot-starter-logging-2.7.8-20230119.130307-44.pom
2023-09-11 01:31:51,645 [Worker-8: Importing Maven projects] INFO  o.e.m.c.i.e.AbstractTransferListenerAdapter - Downloaded https://repo.spring.io/snapshot/org/springframework/boot/spring-boot-starter-logging/2.7.8-SNAPSHOT/spring-boot-starter-logging-2.7.8-20230119.130307-44.pom
2023-09-11 01:31:53,299 [Worker-8: Importing Maven projects] INFO  o.e.m.c.i.e.AbstractTransferListenerAdapter - Downloaded https://repo.spring.io/milestone/org/springframework/data/spring-data-mongodb/3.4.7/spring-data-mongodb-3.4.7.pom
2023-09-11 01:31:53,725 [Worker-8: Importing Maven projects] INFO  o.e.m.c.i.e.AbstractTransferListenerAdapter - Downloading https://repo.maven.apache.org/maven2/org/springframework/data/spring-data-mongodb/3.4.7/spring-data-mongodb-3.4.7.pom
2023-09-11 01:31:53,798 [Worker-8: Importing Maven projects] INFO  o.e.m.c.i.e.AbstractTransferListenerAdapter - Downloaded https://repo.maven.apache.org/maven2/org/springframework/data/spring-data-mongodb/3.4.7/spring-data-mongodb-3.4.7.pom
2023-09-11 01:31:54,091 [Worker-8: Importing Maven projects] INFO  o.e.m.c.i.e.AbstractTransferListenerAdapter - Downloaded https://repo.spring.io/milestone/org/springframework/data/spring-data-mongodb-parent/3.4.7/spring-data-mongodb-parent-3.4.7.pom
2023-09-11 01:31:54,126 [Worker-8: Importing Maven projects] INFO  o.e.m.c.i.e.AbstractTransferListenerAdapter - Downloading https://repo.maven.apache.org/maven2/org/springframework/data/spring-data-mongodb-parent/3.4.7/spring-data-mongodb-parent-3.4.7.pom
2023-09-11 01:31:54,176 [Worker-8: Importing Maven projects] INFO  o.e.m.c.i.e.AbstractTransferListenerAdapter - Downloaded https://repo.maven.apache.org/maven2/org/springframework/data/spring-data-mongodb-parent/3.4.7/spring-data-mongodb-parent-3.4.7.pom
2023-09-11 01:31:54,546 [Worker-8: Importing Maven projects] INFO  o.e.m.c.i.e.AbstractTransferListenerAdapter - Downloading https://repo.spring.io/snapshot/org/springframework/boot/spring-boot-starter-web/2.7.8-SNAPSHOT/maven-metadata.xml
2023-09-11 01:31:54,821 [Worker-8: Importing Maven projects] INFO  o.e.m.c.i.e.AbstractTransferListenerAdapter - Downloaded https://repo.spring.io/snapshot/org/springframework/boot/spring-boot-starter-web/2.7.8-SNAPSHOT/maven-metadata.xml
2023-09-11 01:31:55,072 [Worker-8: Importing Maven projects] INFO  o.e.m.c.i.e.AbstractTransferListenerAdapter - Downloading https://repo.spring.io/snapshot/org/springframework/boot/spring-boot-starter-web/2.7.8-SNAPSHOT/spring-boot-starter-web-2.7.8-20230119.130307-44.pom
2023-09-11 01:31:55,326 [Worker-8: Importing Maven projects] INFO  o.e.m.c.i.e.AbstractTransferListenerAdapter - Downloaded https://repo.spring.io/snapshot/org/springframework/boot/spring-boot-starter-web/2.7.8-SNAPSHOT/spring-boot-starter-web-2.7.8-20230119.130307-44.pom
2023-09-11 01:31:55,581 [Worker-8: Importing Maven projects] INFO  o.e.m.c.i.e.AbstractTransferListenerAdapter - Downloading https://repo.spring.io/snapshot/org/springframework/boot/spring-boot-starter-json/2.7.8-SNAPSHOT/maven-metadata.xml
2023-09-11 01:31:55,834 [Worker-8: Importing Maven projects] INFO  o.e.m.c.i.e.AbstractTransferListenerAdapter - Downloaded https://repo.spring.io/snapshot/org/springframework/boot/spring-boot-starter-json/2.7.8-SNAPSHOT/maven-metadata.xml
2023-09-11 01:31:56,093 [Worker-8: Importing Maven projects] INFO  o.e.m.c.i.e.AbstractTransferListenerAdapter - Downloading https://repo.spring.io/snapshot/org/springframework/boot/spring-boot-starter-json/2.7.8-SNAPSHOT/spring-boot-starter-json-2.7.8-20230119.130307-44.pom
2023-09-11 01:31:56,485 [Worker-8: Importing Maven projects] INFO  o.e.m.c.i.e.AbstractTransferListenerAdapter - Downloaded https://repo.spring.io/snapshot/org/springframework/boot/spring-boot-starter-json/2.7.8-SNAPSHOT/spring-boot-starter-json-2.7.8-20230119.130307-44.pom
2023-09-11 01:31:56,952 [Worker-8: Importing Maven projects] INFO  o.e.m.c.i.e.AbstractTransferListenerAdapter - Downloading https://repo.spring.io/snapshot/org/springframework/boot/spring-boot-starter-tomcat/2.7.8-SNAPSHOT/maven-metadata.xml
2023-09-11 01:31:57,231 [Worker-8: Importing Maven projects] INFO  o.e.m.c.i.e.AbstractTransferListenerAdapter - Downloaded https://repo.spring.io/snapshot/org/springframework/boot/spring-boot-starter-tomcat/2.7.8-SNAPSHOT/maven-metadata.xml
2023-09-11 01:31:57,483 [Worker-8: Importing Maven projects] INFO  o.e.m.c.i.e.AbstractTransferListenerAdapter - Downloading https://repo.spring.io/snapshot/org/springframework/boot/spring-boot-starter-tomcat/2.7.8-SNAPSHOT/spring-boot-starter-tomcat-2.7.8-20230119.130307-44.pom
2023-09-11 01:31:57,754 [Worker-8: Importing Maven projects] INFO  o.e.m.c.i.e.AbstractTransferListenerAdapter - Downloaded https://repo.spring.io/snapshot/org/springframework/boot/spring-boot-starter-tomcat/2.7.8-SNAPSHOT/spring-boot-starter-tomcat-2.7.8-20230119.130307-44.pom
2023-09-11 01:31:58,205 [Worker-8: Importing Maven projects] INFO  o.e.m.c.i.e.AbstractTransferListenerAdapter - Downloading https://repo.spring.io/snapshot/org/springframework/boot/spring-boot-devtools/2.7.8-SNAPSHOT/maven-metadata.xml
2023-09-11 01:31:58,478 [Worker-8: Importing Maven projects] INFO  o.e.m.c.i.e.AbstractTransferListenerAdapter - Downloaded https://repo.spring.io/snapshot/org/springframework/boot/spring-boot-devtools/2.7.8-SNAPSHOT/maven-metadata.xml
2023-09-11 01:31:58,796 [Worker-8: Importing Maven projects] INFO  o.e.m.c.i.e.AbstractTransferListenerAdapter - Downloading https://repo.spring.io/snapshot/org/springframework/boot/spring-boot-devtools/2.7.8-SNAPSHOT/spring-boot-devtools-2.7.8-20230119.130307-44.pom
2023-09-11 01:31:59,119 [Worker-8: Importing Maven projects] INFO  o.e.m.c.i.e.AbstractTransferListenerAdapter - Downloaded https://repo.spring.io/snapshot/org/springframework/boot/spring-boot-devtools/2.7.8-SNAPSHOT/spring-boot-devtools-2.7.8-20230119.130307-44.pom
2023-09-11 01:31:59,592 [Worker-8: Importing Maven projects] INFO  o.e.m.c.i.e.AbstractTransferListenerAdapter - Downloading https://repo.spring.io/snapshot/org/springframework/boot/spring-boot-starter-test/2.7.8-SNAPSHOT/maven-metadata.xml
2023-09-11 01:31:59,941 [Worker-8: Importing Maven projects] INFO  o.e.m.c.i.e.AbstractTransferListenerAdapter - Downloaded https://repo.spring.io/snapshot/org/springframework/boot/spring-boot-starter-test/2.7.8-SNAPSHOT/maven-metadata.xml
2023-09-11 01:32:00,233 [Worker-8: Importing Maven projects] INFO  o.e.m.c.i.e.AbstractTransferListenerAdapter - Downloading https://repo.spring.io/snapshot/org/springframework/boot/spring-boot-starter-test/2.7.8-SNAPSHOT/spring-boot-starter-test-2.7.8-20230119.130307-44.pom
